school_id,name,type,level,state,county,city,district,zip,rating,tuition_min,tuition_max,student_count,teacher_student_ratio,ap_courses,clubs,application_deadline,website,application_fee,description
10117000434,Oak Park Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/sroad/,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117000435,West Decatur Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/wdecatur/,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117000436,Walter Jackson Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/wjackson,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117000437,Benjamin Davis Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/bdavis/,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117000438,Woodmeade Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/WElementary,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117001615,Frances Nungester Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35603,0.0,0,0,0,N/A,0,0,Contact school,http://www.ptc.dcs.edu/schools/elem/fn/fn.html,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117001631,Long Term Case,Public,Elementary,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public elementary school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117001728,Julian Harris Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35603,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/JHarris,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117001786,Chestnut Grove Elementary School,Public,Preschool,Alabama,Morgan,Decatur,Decatur City,35603,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu/webpages/cgrove/,0,"Public preschool school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117002175,Decatur High Developmental,Special Ed,High School,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://dhdp.dcs.edu/,0,"Special Ed high school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117002456,Austin Junior High School,Public,High School,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu,0,"Public high school in Decatur, Morgan County, Alabama. Part of Decatur City."
10117002457,Career Technical Center,Vocational,High School,Alabama,Morgan,Decatur,Decatur City,35601,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcs.edu,0,"Vocational high school in Decatur, Morgan County, Alabama. Part of Decatur City."
10120000148,Demopolis High School,Public,High School,Alabama,Marengo,Demopolis,Demopolis City,36732,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcsedu.com,0,"Public high school in Demopolis, Marengo County, Alabama. Part of Demopolis City."
10120000439,Demopolis Middle School,Public,Middle School,Alabama,Marengo,Demopolis,Demopolis City,36732,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcsedu.com,0,"Public middle school in Demopolis, Marengo County, Alabama. Part of Demopolis City."
10120000441,US Jones Elementary School,Public,Elementary,Alabama,Marengo,Demopolis,Demopolis City,36732,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcsedu.com,0,"Public elementary school in Demopolis, Marengo County, Alabama. Part of Demopolis City."
10120000442,Westside Elementary School,Public,Preschool,Alabama,Marengo,Demopolis,Demopolis City,36732,0.0,0,0,0,N/A,0,0,Contact school,http://www.dcsedu.com,0,"Public preschool school in Demopolis, Marengo County, Alabama. Part of Demopolis City."
10123000443,Carver School of Mathematics Science and Technology,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/schools/carver_magnet_school,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123000447,Dothan 6th Grade Center,Public,Middle School,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/gis,0,"Public middle school in Dothan, Houston County, Alabama. Part of Dothan City."
10123000448,Girard Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/gir,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123000450,Heard Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/hea,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123000454,Selma Street Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/sel,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123000456,Faine Elementary School,Public,Preschool,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/fai,0,"Public preschool school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001331,PASS Academy,Public,High School,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/pas,0,"Public high school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001349,Dothan Technology Center,Vocational,High School,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/Domain/23,0,"Vocational high school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001447,Hidden Lake Primary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/hid,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001448,Highlands Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36305,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/hig,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001449,Morris Slingluff Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/lan,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001499,Beverlye Intermediate School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/bms,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001501,Dothan High School,Public,High School,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/nhs,0,"Public high school in Dothan, Houston County, Alabama. Part of Dothan City."
10123001817,Kelly Springs Elementary School,Public,Elementary,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us/kel,0,"Public elementary school in Dothan, Houston County, Alabama. Part of Dothan City."
10123002480,Dothan Preparatory Academy,Public,Middle School,Alabama,Macon,Dothan,Dothan City,36031,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us,0,"Public middle school in Dothan, Macon County, Alabama. Part of Dothan City."
10123002482,Dothan City Early Education Center,Public,Preschool,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us,0,"Public preschool school in Dothan, Houston County, Alabama. Part of Dothan City."
10123002512,Dothan City Virtual School,Public,High School,Alabama,Houston,Dothan,Dothan City,36301,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us,0,"Public high school in Dothan, Houston County, Alabama. Part of Dothan City."
10123002513,Carver 9th Grade Academy,Public,High School,Alabama,Houston,Dothan,Dothan City,36303,0.0,0,0,0,N/A,0,0,Contact school,http://www.dothan.k12.al.us,0,"Public high school in Dothan, Houston County, Alabama. Part of Dothan City."
10126000460,Elba Elementary School,Public,Preschool,Alabama,Coffee,Elba,Elba City,36323,0.0,0,0,0,N/A,0,0,Contact school,http://www.elbaed.com,0,"Public preschool school in Elba, Coffee County, Alabama. Part of Elba City."
10126000461,Elba High School,Public,High School,Alabama,Coffee,Elba,Elba City,36323,0.0,0,0,0,N/A,0,0,Contact school,http://www.elbaed.com,0,"Public high school in Elba, Coffee County, Alabama. Part of Elba City."
10126001354,The Elba  Career Academy,Vocational,High School,Alabama,Coffee,Elba,Elba City,36323,0.0,0,0,0,N/A,0,0,Contact school,http://www.elbaed.com,0,"Vocational high school in Elba, Coffee County, Alabama. Part of Elba City."
10129000102,Wetumpka Middle School,Public,Middle School,Alabama,Elmore,Wetumpka,Elmore County,36092,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public middle school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10129000463,Elmore County High School,Public,High School,Alabama,Elmore,Eclectic,Elmore County,36024,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public high school in Eclectic, Elmore County, Alabama. Part of Elmore County."
10129000465,Holtville High School,Public,High School,Alabama,Elmore,Deatsville,Elmore County,36022,0.0,0,0,0,N/A,0,0,Contact school,http://holtville.ech.schoolinsites.com/or www.elmoreco.com,0,"Public high school in Deatsville, Elmore County, Alabama. Part of Elmore County."
10129000468,Stanhope Elmore High School,Public,High School,Alabama,Elmore,Millbrook,Elmore County,36054,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public high school in Millbrook, Elmore County, Alabama. Part of Elmore County."
10129000470,Wetumpka Elementary School,Public,Preschool,Alabama,Elmore,Wetumpka,Elmore County,36092,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com/wes,0,"Public preschool school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10129000471,Wetumpka High School,Public,High School,Alabama,Elmore,Wetumpka,Elmore County,36092,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public high school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10129000833,Coosada Elementary School,Public,Preschool,Alabama,Elmore,Millbrook,Elmore County,36054,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public preschool school in Millbrook, Elmore County, Alabama. Part of Elmore County."
10129000834,Elmore County Technical Center,Vocational,High School,Alabama,Elmore,Wetumpka,Elmore County,36092,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Vocational high school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10129001432,Eclectic Middle School,Public,Middle School,Alabama,Elmore,Eclectic,Elmore County,36024,0.0,0,0,0,N/A,0,0,Contact school,http://eclectic.ecm.schoolinsites.com/,0,"Public middle school in Eclectic, Elmore County, Alabama. Part of Elmore County."
10129001451,Holtville Middle School,Public,Middle School,Alabama,Elmore,Deatsville,Elmore County,36022,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public middle school in Deatsville, Elmore County, Alabama. Part of Elmore County."
10129001660,Millbrook Middle School,Public,Middle School,Alabama,Elmore,Millbrook,Elmore County,36054,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public middle school in Millbrook, Elmore County, Alabama. Part of Elmore County."
10129001768,Eclectic Elementary School,Public,Preschool,Alabama,Elmore,Eclectic,Elmore County,36024,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public preschool school in Eclectic, Elmore County, Alabama. Part of Elmore County."
10129001769,Holtville Elementary School,Public,Preschool,Alabama,Elmore,Deatsville,Elmore County,36022,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public preschool school in Deatsville, Elmore County, Alabama. Part of Elmore County."
10129002142,Redland Elementary School,Public,Preschool,Alabama,Elmore,Wetumpka,Elmore County,36093,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public preschool school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10129002147,Airport Road Intermediate School,Public,Elementary,Alabama,Elmore,Coosada,Elmore County,36020,0.0,0,0,0,N/A,0,0,Contact school,http://www.elmoreco.com,0,"Public elementary school in Coosada, Elmore County, Alabama. Part of Elmore County."
10129002494,EDGE Virtual School,Public,Elementary,Alabama,Elmore,Weumpka,Elmore County,36092,0.0,0,0,0,N/A,0,0,Contact school,http://theedgeelmoreal.schoolinsites.com/,0,"Public elementary school in Weumpka, Elmore County, Alabama. Part of Elmore County."
10129002520,Redland Middle School,Public,Middle School,Alabama,Elmore,Wetumpka,Elmore County,36093,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public middle school in Wetumpka, Elmore County, Alabama. Part of Elmore County."
10132000474,Coppinville School,Public,Middle School,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/Page/23,0,"Public middle school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000475,Dauphin Junior High School,Public,Middle School,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=25,0,"Public middle school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000476,Enterprise High School,Public,High School,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=9,0,"Public high school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000478,Hillcrest Elementary School,Public,Elementary,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=15,0,"Public elementary school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000479,Holly Hill Elementary School,Public,Elementary,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=17,0,"Public elementary school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000480,Pinedale Elementary School,Public,Elementary,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=19,0,"Public elementary school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132000481,Rucker Boulevard Elementary School,Public,Elementary,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=21,0,"Public elementary school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132001719,Harrand Creek Elementary School,Public,Elementary,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=13,0,"Public elementary school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132001867,Brookwood Elementary School,Public,Preschool,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/site/Default.aspx?PageID=11,0,"Public preschool school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10132002455,Enterprise Career and Technology Center,Vocational,High School,Alabama,Coffee,Enterprise,Enterprise City,36330,0.0,0,0,0,N/A,0,0,Contact school,http://www.enterpriseschools.net/domain/1588,0,"Vocational high school in Enterprise, Coffee County, Alabama. Part of Enterprise City."
10135000484,Escambia County High School,Public,High School,Alabama,Escambia,Atmore,Escambia County,36502,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public high school in Atmore, Escambia County, Alabama. Part of Escambia County."
10135000485,Escambia County Middle School,Public,Middle School,Alabama,Escambia,Atmore,Escambia County,36502,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public middle school in Atmore, Escambia County, Alabama. Part of Escambia County."
10135000487,Flomaton High School,Public,High School,Alabama,Escambia,Flomaton,Escambia County,36441,0.0,0,0,0,N/A,0,0,Contact school,http://www.flomatonhs.com,0,"Public high school in Flomaton, Escambia County, Alabama. Part of Escambia County."
10135000488,Huxford Elementary School,Public,Elementary,Alabama,Escambia,Atmore,Escambia County,36502,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public elementary school in Atmore, Escambia County, Alabama. Part of Escambia County."
10135000489,PollardMcCall Junior High School,Public,Preschool,Alabama,Escambia,Brewton,Escambia County,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public preschool school in Brewton, Escambia County, Alabama. Part of Escambia County."
10135000492,W S Neal High School,Public,High School,Alabama,Escambia,East Brewton,Escambia County,36426,0.0,0,0,0,N/A,0,0,Contact school,http://wsnhs.escambiak12.net/,0,"Public high school in East Brewton, Escambia County, Alabama. Part of Escambia County."
10135000840,Escambia County Alternative School,Public,Elementary,Alabama,Escambia,Flomaton,Escambia County,36441,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public elementary school in Flomaton, Escambia County, Alabama. Part of Escambia County."
10135000841,EscambiaBrewton Career Technical Center,Vocational,High School,Alabama,Escambia,Brewton,Escambia County,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Vocational high school in Brewton, Escambia County, Alabama. Part of Escambia County."
10135001504,Flomaton Elementary School,Public,Preschool,Alabama,Escambia,Flomaton,Escambia County,36441,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public preschool school in Flomaton, Escambia County, Alabama. Part of Escambia County."
10135001505,W S Neal Elementary School,Public,Preschool,Alabama,Escambia,East Brewton,Escambia County,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public preschool school in East Brewton, Escambia County, Alabama. Part of Escambia County."
10135001506,W S Neal Middle School,Public,Middle School,Alabama,Escambia,East Brewton,Escambia County,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public middle school in East Brewton, Escambia County, Alabama. Part of Escambia County."
10135001661,Rachel Patterson Elementary School,Public,Elementary,Alabama,Escambia,Atmore,Escambia County,36502,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net,0,"Public elementary school in Atmore, Escambia County, Alabama. Part of Escambia County."
10135002667,A C Moore Primary School,Public,Preschool,Alabama,Escambia,Atmore,Escambia County,36502,0.0,0,0,0,N/A,0,0,Contact school,http://www.escambiak12.net/prek,0,"Public preschool school in Atmore, Escambia County, Alabama. Part of Escambia County."
10138000493,Carlisle Elementary School,Public,Preschool,Alabama,Etowah,Boaz,Etowah County,35956,0.0,0,0,0,N/A,0,0,Contact school,http://ces.ecboe.org,0,"Public preschool school in Boaz, Etowah County, Alabama. Part of Etowah County."
10138000494,Duck Springs Elementary School,Public,Preschool,Alabama,Etowah,Attalla,Etowah County,35954,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/ducksprings,0,"Public preschool school in Attalla, Etowah County, Alabama. Part of Etowah County."
10138000496,Gaston High School,Public,High School,Alabama,Etowah,Gadsden,Etowah County,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/gaston/site/default.asp,0,"Public high school in Gadsden, Etowah County, Alabama. Part of Etowah County."
10138000497,Glencoe Elementary School,Public,Preschool,Alabama,Etowah,Glencoe,Etowah County,35905,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public preschool school in Glencoe, Etowah County, Alabama. Part of Etowah County."
10138000498,Glencoe High School,Public,High School,Alabama,Etowah,Glencoe,Etowah County,35905,0.0,0,0,0,N/A,0,0,Contact school,http://ghs.ecboe.org,0,"Public high school in Glencoe, Etowah County, Alabama. Part of Etowah County."
10138000499,Hokes Bluff Elementary School,Public,Preschool,Alabama,Etowah,Hokes Bluff,Etowah County,35903,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public preschool school in Hokes Bluff, Etowah County, Alabama. Part of Etowah County."
10138000500,Hokes Bluff Middle School,Public,Middle School,Alabama,,Hokes Bluff,Etowah County,35930,0.0,0,0,0,N/A,0,0,Contact school,http://3121 Appalachian Hwy,0,"Public middle school in Hokes Bluff, Alabama. Part of Etowah County."
10138000501,Ivalee Elementary School,Public,Preschool,Alabama,Etowah,Attalla,Etowah County,35954,0.0,0,0,0,N/A,0,0,Contact school,http://ecboe.org,0,"Public preschool school in Attalla, Etowah County, Alabama. Part of Etowah County."
10138000502,John S Jones Elementary School,Public,Preschool,Alabama,Etowah,Rainbow City,Etowah County,35906,0.0,0,0,0,N/A,0,0,Contact school,http://jsj.ecboe.org,0,"Public preschool school in Rainbow City, Etowah County, Alabama. Part of Etowah County."
10138000503,Highland Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Etowah County,35904,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Etowah County."
10138000505,Sardis High School,Public,High School,Alabama,Etowah,Sardis City,Etowah County,35956,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/sardis,0,"Public high school in Sardis City, Etowah County, Alabama. Part of Etowah County."
10138000506,Southside High School,Public,High School,Alabama,Etowah,Southside,Etowah County,35907,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/sshs,0,"Public high school in Southside, Etowah County, Alabama. Part of Etowah County."
10138000507,West End High School,Public,High School,Alabama,Etowah,Walnut Grove,Etowah County,35990,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/wehs,0,"Public high school in Walnut Grove, Etowah County, Alabama. Part of Etowah County."
10138000508,West End Elementary School,Public,Preschool,Alabama,Etowah,Altoona,Etowah County,35952,0.0,0,0,0,N/A,0,0,Contact school,http://www/ecboe.org/wee,0,"Public preschool school in Altoona, Etowah County, Alabama. Part of Etowah County."
10138000509,Whitesboro Elementary School,Public,Preschool,Alabama,Etowah,Boaz,Etowah County,35956,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public preschool school in Boaz, Etowah County, Alabama. Part of Etowah County."
10138000845,Etowah County Special Education Learning Center,Special Ed,Preschool,Alabama,Etowah,Gadsden,Etowah County,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Special Ed preschool school in Gadsden, Etowah County, Alabama. Part of Etowah County."
10138000849,The Etowah County Refocus Center,Public,Elementary,Alabama,Etowah,Attalla,Etowah County,35954,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public elementary school in Attalla, Etowah County, Alabama. Part of Etowah County."
10138000853,Career Technical Center,Vocational,High School,Alabama,Etowah,Attalla,Etowah County,35954,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Vocational high school in Attalla, Etowah County, Alabama. Part of Etowah County."
10138001507,Glencoe Middle School,Public,Middle School,Alabama,Etowah,Glencoe,Etowah County,35905,0.0,0,0,0,N/A,0,0,Contact school,http://gms.ecboe.org,0,"Public middle school in Glencoe, Etowah County, Alabama. Part of Etowah County."
10138001508,Rainbow Middle School,Public,Middle School,Alabama,Etowah,Rainbow City,Etowah County,35906,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org/rms,0,"Public middle school in Rainbow City, Etowah County, Alabama. Part of Etowah County."
10138001509,Southside Elementary School,Public,Preschool,Alabama,Etowah,Southside,Etowah County,35907,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public preschool school in Southside, Etowah County, Alabama. Part of Etowah County."
10138001662,Hokes Bluff High School,Public,High School,Alabama,Etowah,Hokes Bluff,Etowah County,35903,0.0,0,0,0,N/A,0,0,Contact school,http://www.ecboe.org,0,"Public high school in Hokes Bluff, Etowah County, Alabama. Part of Etowah County."
10138002351,Sardis Middle School,Public,Middle School,Alabama,Etowah,Sardis City,Etowah County,35956,0.0,0,0,0,N/A,0,0,Contact school,http://sms.ecboe.org,0,"Public middle school in Sardis City, Etowah County, Alabama. Part of Etowah County."
10138002453,Gaston Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Etowah County,35901,0.0,0,0,0,N/A,0,0,Contact school,http://gastonelementary.ecboe.org/,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Etowah County."
10141000511,Eufaula High School,Public,High School,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://al50000197.schoolwires.net/Domain/11,0,"Public high school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10141000513,Moorer Middle School,Public,Middle School,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://www.eufaulacityschools.org/,0,"Public middle school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10141000514,Eufaula Primary School,Public,Preschool,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://www.eufaulacityschools.org/,0,"Public preschool school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10141001510,Eufaula Elementary School,Public,Elementary,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://www.eufaulacityschools.org/,0,"Public elementary school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10141001874,Hope Academy,Public,High School,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://www.eufaulacityschools.org,0,"Public high school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10141002439,Alabama Virtual Academy at Eufaula City Schools,Public,Elementary,Alabama,Barbour,Eufaula,Eufaula City,36027,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public elementary school in Eufaula, Barbour County, Alabama. Part of Eufaula City."
10144000515,C J Donald Middle School,Public,Middle School,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Public middle school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
10144000516,Fairfield High Preparatory School,Public,High School,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Public high school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
10144000518,Glen Oaks Intermediate School,Public,Elementary,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Public elementary school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
10144000519,Robinson Primary School,Public,Elementary,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Public elementary school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
10144001361,Fairfield Alternative School,Public,Elementary,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Public elementary school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
10144001363,Fairfield Area Vocational School,Vocational,High School,Alabama,Jefferson,Fairfield,Fairfield City,35064,0.0,0,0,0,N/A,0,0,Contact school,http://www.fairfieldschoolsystem.com,0,"Vocational high school in Fairfield, Jefferson County, Alabama. Part of Fairfield City."
